"","AbsTime","date.time","cps3721","corr.factor","MPVPosition","elapsed.time","id","treat","mass","conc","Vid","mearging.id","conc.bg.mn","conc.bg.sd","conc.corr","comp","nn","OTV","K","Group","date.time.weather","date","time","temp","temp.K","n","flux","flux.time","cum","exp"
"74",44744.971890866,2022-07-02 23:21:32,38.9491129404733,94.6061089466678,1,"55.4","1","NEO","m35",18.6429048701025,"0","m35 55.4",15.9374891689316,1.64302556215663,2.70541570117085,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","02-07-2022 23:00:00","02-07-2022","23:00:00","13.9",287.05,1.14857413198406e-10,0,0,0.00172298804227956,"22K"
"75",44745.044077881,2022-07-03 01:05:29,33.0681407242858,77.56069907527,1,"57.1","1","NEO","m35",17.8301635909599,"0","m35 57.1",15.0758298909971,6.368458477193,2.75433369996279,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","03-07-2022 01:00:00","03-07-2022","01:00:00","13.1",286.25,1.17261011595966e-10,7.10876045997287e-07,7.39311087837178e-05,0.00179691915106328,"22K"
"76",44745.116264899,2022-07-03 02:49:26,32.1021960826634,74.7610051259915,1,"58.9","1","NEO","m35",12.3423827102152,"0","m35 58.9",16.1699195196599,3.84471339466142,-3.82753680944469,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","03-07-2022 03:00:00","03-07-2022","03:00:00","14.3",287.45,-1.62270524155008e-10,0,0,0.00179691915106328,"22K"
"77",44745.188451917,2022-07-03 04:33:23,40.9094576061527,100.287971925673,1,"60.6","1","NEO","m35",19.2944440416874,"0","m35 60.6",12.9280050195815,1.97436588119828,6.36643902210585,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","03-07-2022 05:00:00","03-07-2022","05:00:00","14.6",287.75,2.69627278043862e-10,3.28786242553646e-07,3.41937692255792e-05,0.00183111292028886,"22K"
"78",44745.260638934,2022-07-03 06:17:20,43.4328524480588,107.601779535454,1,"62.3","1","NEO","m35",22.9014456269817,"0","m35 62.3",14.7689330588404,4.7986555364557,8.13251256814126,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","03-07-2022 06:00:00","03-07-2022","06:00:00","15.1",288.25,3.43825436586011e-10,1.87873427354466e-06,0.000195388364448645,0.0020265012847375,"22K"
"79",44745.332825951,2022-07-03 08:01:17,49.4988666466395,125.18351508862,1,"64.1","1","NEO","m35",10.8223212322997,"0","m35 64.1",18.7659793204768,3.52712690587183,-7.94365808817718,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","03-07-2022 08:00:00","03-07-2022","08:00:00","18.6",291.75,-3.31812126777869e-10,3.67914532563175e-08,3.82631113865702e-06,0.00203032759587616,"22K"
"80",44745.405012973,2022-07-03 09:45:14,55.6309213236304,142.95666236441,1,"65.8","1","NEO","m35",23.2812587825254,"0","m35 65.8",23.8716870805468,1.37861333521585,-0.590428298021462,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","03-07-2022 10:00:00","03-07-2022","10:00:00","20.9",294.05,-2.44696950127835e-11,0,0,0.00203032759587616,"22K"
"81",44745.693749527,2022-07-03 16:41:00,51.7422674646233,131.685788019464,1,"72.7","1","NEO","m35",22.3333738544233,"0","m35 72.7",17.7510695023308,3.14735527367205,4.58230435209247,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","03-07-2022 17:00:00","03-07-2022","17:00:00","21.4",294.55,1.89586531030419e-10,5.05679821064533e-07,5.25907013907114e-05,0.00208291829726687,"22K"
"82",44745.765936562,2022-07-03 18:24:57,54.7309063769799,140.348059043038,1,"74.5","1","NEO","m35",27.4552624099029,"0","m35 74.5",30.3736389049716,7.11335403657454,-2.91837649506872,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","03-07-2022 18:00:00","03-07-2022","18:00:00","19.6",292.75,-1.21486212077207e-10,2.08561149385273e-07,2.16903595360683e-05,0.00210460865680294,"22K"
"83",44745.838123596,2022-07-03 20:08:54,53.4084410385451,136.515025506119,1,"76.2","1","NEO","m35",23.5787859448968,"0","m35 76.2",22.2546975107402,4.37974354437486,1.32408843415656,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","03-07-2022 20:00:00","03-07-2022","20:00:00","17.4",290.55,5.55365232608803e-11,0,0,0.00210460865680294,"22K"
"84",44745.91031062,2022-07-03 21:52:51,47.6499546217101,119.824628475564,1,"77.9","1","NEO","m35",18.2490084780738,"0","m35 77.9",24.0900099611016,5.10089357350946,-5.84100148302783,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","03-07-2022 22:00:00","03-07-2022","22:00:00","15.4",288.55,-2.46688448646608e-10,0,0,0.00210460865680294,"22K"
"85",44745.982486064,2022-07-03 23:36:47,46.7203306863918,117.130206461438,1,"79.7","1","NEO","m35",28.7588016820876,"0","m35 79.7",25.4417381419353,1.12434977388445,3.31706354015225,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","04-07-2022 00:00:00","04-07-2022","00:00:00","13.9",287.05,1.40824693769519e-10,0,0,0.00210460865680294,"22K"
"86",44746.054684653,2022-07-04 01:20:45,44.8629113339311,111.746662210266,1,"81.4","1","NEO","m35",14.8886439432932,"0","m35 81.4",25.3444319761703,4.65529788917686,-10.4557880328772,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","04-07-2022 01:00:00","04-07-2022","01:00:00","13.6",286.75,-4.44360983926342e-10,0,0,0.00210460865680294,"22K"
"87",44746.126871668,2022-07-04 03:04:42,45.4705849920053,113.507943540828,1,"83.1","1","NEO","m35",24.7930138758618,"0","m35 83.1",25.741164970947,2.4317144260147,-0.948151095085216,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","04-07-2022 03:00:00","04-07-2022","03:00:00","12.6",285.75,-4.04365307163594e-11,0,0,0.00210460865680294,"22K"
"88",44746.199047109,2022-07-04 04:48:38,35.150955021565,83.597528034504,1,"84.9","1","NEO","m35",18.9645601048396,"0","m35 84.9",14.9730780115412,1.68437371504068,3.9914820932984,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","04-07-2022 05:00:00","04-07-2022","05:00:00","13",286.15,1.6998985795539e-10,3.96764526965321e-07,4.12635108043934e-05,0.00214587216760733,"22K"
"89",44746.271234126,2022-07-04 06:32:35,34.2546063651591,80.9995510887772,1,"86.6","1","NEO","m35",20.0643840813147,"0","m35 86.6",25.7017771637602,5.45678512175582,-5.63739308244542,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","04-07-2022 07:00:00","04-07-2022","07:00:00","15.2",288.35,-2.38254404756216e-10,0,0,0.00214587216760733,"22K"
"90",44746.343421145,2022-07-04 08:16:32,44.3024522436834,110.122227583092,1,"88.3","1","NEO","m35",25.4328202929064,"0","m35 88.3",26.8900288756766,5.19606743684334,-1.45720858277018,"Hydrogen sulfide","34.994999999999997",0.8,1.55,"VSC","04-07-2022 08:00:00","04-07-2022","08:00:00","15.8",288.95,-6.14584492441838e-11,0,0,0.00214587216760733,"22K"
"91",44742.663071847,2022-06-30 15:56:50,62.4234806694132,162.644216372227,1,"0","1","NEO","m41pro",1.3833312,"0","m41 0",2.78317673333333,0.844383929694362,-0.909899596666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","30-06-2022 16:00:00","30-06-2022","16:00:00","24.4",297.55,-3.72662843916029e-11,0,0,0,"22K"
"92",44742.735261672,2022-06-30 17:40:47,60.8699808795411,158.141552581262,1,"1.73","1","NEO","m41pro",1.4477268,"0","m41 1.73",3.02855706666667,0.855589286604603,-1.02753967333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","30-06-2022 18:00:00","30-06-2022","18:00:00","23.1",296.25,-4.22690820022032e-11,0,0,0,"22K"
"93",44742.80744874,2022-06-30 19:24:44,60.8017545997319,157.943805531863,1,"3.46","1","NEO","m41pro",1.1978076,"0","m41 3.46",2.9042704,1.0168820720612,-1.10920082,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","30-06-2022 19:00:00","30-06-2022","19:00:00","22.6",295.75,-4.57054516234452e-11,0,0,0,"22K"
"94",44742.879624217,2022-06-30 21:08:40,59.5851989089599,154.417740517729,1,"5.2","1","NEO","m41pro",1.5544348,"0","m41 5.2",2.4424802,0.0763747576732,-0.57722951,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","30-06-2022 21:00:00","30-06-2022","21:00:00","18.9",292.05,-2.40865107386133e-11,0,0,0,"22K"
"95",44742.951799672,2022-06-30 22:52:36,54.9347366248775,140.938840633545,1,"6.93","1","NEO","m41pro",1.0621051,"0","m41 6.93",1.71358353333333,0.262660303298563,-0.423460981666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","30-06-2022 23:00:00","30-06-2022","23:00:00","16.4",289.55,-1.78226552581809e-11,0,0,0,"22K"
"96",44743.023998262,2022-07-01 00:36:34,49.6973550356053,125.758813835198,1,"8.66","1","NEO","m41pro",1.10335454,"0","m41 8.66",1.46119233333333,0.135275647240785,-0.232594565666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","01-07-2022 01:00:00","01-07-2022","01:00:00","15.1",288.25,-9.83360645529914e-12,0,0,0,"22K"
"97",44743.096185278,2022-07-01 02:20:31,48.9815840852725,123.684223312754,1,"10.4","1","NEO","m41pro",0.8778999,"0","m41 10.4",1.19791746666667,0.125552907940755,-0.208011418333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","01-07-2022 02:00:00","01-07-2022","02:00:00","14.8",287.95,-8.80344526496745e-12,0,0,0,"22K"
"98",44743.168372295,2022-07-01 04:04:28,51.0578165374677,129.701975452196,1,"12.1","1","NEO","m41pro",1.00382564,"0","m41 12.1",1.27502876,0.244180143639525,-0.176282028,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","01-07-2022 04:00:00","01-07-2022","04:00:00","14.3",287.45,-7.47357334672321e-12,0,0,0,"22K"
"99",44743.240559312,2022-07-01 05:48:25,51.0125335230694,129.570727163264,1,"13.9","1","NEO","m41pro",0.99023582,"0","m41 13.9",1.3704253,0.219057935647696,-0.247123162,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","01-07-2022 06:00:00","01-07-2022","06:00:00","17.5",290.65,-1.03615732349399e-11,0,0,0,"22K"
"100",44743.312746331,2022-07-01 07:32:22,59.2013320231466,153.305140735888,1,"15.6","1","NEO","m41pro",0.86031986,"0","m41 15.6",1.37519694666667,0.367091510231398,-0.334670106333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","01-07-2022 08:00:00","01-07-2022","08:00:00","19.3",292.45,-1.39459425552041e-11,0,0,0,"22K"
"101",44743.384921783,2022-07-01 09:16:18,64.9631290348721,170.005133194673,1,"17.3","1","NEO","m41pro",1.0309888,"0","m41 17.3",1.34160521333333,0.08608536524739,-0.201900668666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","01-07-2022 09:00:00","01-07-2022","09:00:00","19.1",292.25,-8.41910281891746e-12,0,0,0,"22K"
"102",44743.457108805,2022-07-01 11:00:15,66.3843442579831,174.124383397338,1,"19.1","1","NEO","m41pro",1.06897314,"0","m41 19.1",1.41672860666667,0.267015996977103,-0.226041053333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","01-07-2022 11:00:00","01-07-2022","11:00:00","20.8",293.95,-9.37122647989888e-12,0,0,0,"22K"
"103",44743.67257034,2022-07-01 16:10:31,102.608915906788,279.117681864235,1,"24.2","1","NEO","m41pro",1.3772748,"0","m41 24.2",1.61753397333333,0.192880604084854,-0.156168462666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","01-07-2022 16:00:00","01-07-2022","16:00:00","16.7",289.85,-6.56602612475606e-12,0,0,0,"22K"
"104",44743.744745784,2022-07-01 17:54:27,74.1074931345626,196.509158101216,1,"26","1","NEO","m41pro",0.78376202,"0","m41 26",1.33320590666667,0.449720119540346,-0.357138526333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","01-07-2022 18:00:00","01-07-2022","18:00:00","15.6",288.75,-1.50729162240308e-11,0,0,0,"22K"
"105",44743.816955948,2022-07-01 19:38:25,84.1380203834859,225.581638279496,1,"27.7","1","NEO","m41pro",0.89477748,"0","m41 27.7",1.22940044666667,0.128377127196413,-0.217504928333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","01-07-2022 20:00:00","01-07-2022","20:00:00","15.5",288.65,-9.1829055194466e-12,0,0,0,"22K"
"106",44743.88913139,2022-07-01 21:22:21,49.0015813878689,123.742183494599,1,"29.4","1","NEO","m41pro",0.76969016,"0","m41 29.4",1.04931730666667,0.132486425596008,-0.181757645333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","01-07-2022 21:00:00","01-07-2022","21:00:00","15.2",288.35,-7.68166401836216e-12,0,0,0,"22K"
"107",44743.961318406,2022-07-01 23:06:18,48.0661201451418,121.030842628679,1,"31.2","1","NEO","m41pro",0.79609318,"0","m41 31.2",1.0718283,0.177289904251493,-0.179227828,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","01-07-2022 23:00:00","01-07-2022","23:00:00","14.6",287.75,-7.5905402133843e-12,0,0,0,"22K"
"108",44744.033493847,2022-07-02 00:50:14,45.6610024580528,114.05984952442,1,"32.9","1","NEO","m41pro",0.74911488,"0","m41 32.9",0.969975033333333,0.102338660205153,-0.143559099666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","02-07-2022 01:00:00","02-07-2022","01:00:00","13.7",286.85,-6.09899739324183e-12,0,0,0,"22K"
"109",44744.105680862,2022-07-02 02:34:11,43.7540894220284,108.532852780807,1,"34.6","1","NEO","m41pro",0.72802666,"0","m41 34.6",1.04638180666667,0.194183409204768,-0.206930845333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","02-07-2022 03:00:00","02-07-2022","03:00:00","12.8",285.95,-8.81896678627929e-12,0,0,0,"22K"
"110",44744.177868854,2022-07-02 04:18:08,35.6841273732669,85.1428747786767,1,"36.4","1","NEO","m41pro",0.80225464,"0","m41 36.4",0.90494564,0.100575805180266,-0.06674915,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","02-07-2022 04:00:00","02-07-2022","04:00:00","12.1",285.25,-2.85169229719458e-12,0,0,0,"22K"
"111",44744.25005587,2022-07-02 06:02:05,28.0214861235452,62.9334753804834,1,"38.1","1","NEO","m41pro",0.71379824,"0","m41 38.1",0.873105593333333,0.117325028233178,-0.103549779666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","02-07-2022 06:00:00","02-07-2022","06:00:00","13.6",286.75,-4.40076652599987e-12,0,0,0,"22K"
"112",44744.322242394,2022-07-02 07:46:02,40.2153116879408,98.2760593963277,1,"39.8","1","NEO","m41pro",0.6877104,"0","m41 39.8",1.09990404,0.360116916460172,-0.267925866,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","02-07-2022 08:00:00","02-07-2022","08:00:00","16.9",290.05,-1.12570436291714e-11,0,0,0,"22K"
"113",44744.394429414,2022-07-02 09:29:59,47.2993848071763,118.80853692512,1,"41.6","1","NEO","m41pro",0.83637648,"0","m41 41.6",1.20025831333333,0.246102199962044,-0.236523191666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","02-07-2022 09:00:00","02-07-2022","09:00:00","17.9",291.05,-9.90349993641319e-12,0,0,0,"22K"
"114",44744.466616434,2022-07-02 11:13:56,46.875869359595,117.58101975185,1,"43.3","1","NEO","m41pro",1.0171765,"0","m41 43.3",1.48251539333333,0.373894945081476,-0.302470280666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","02-07-2022 11:00:00","02-07-2022","11:00:00","19.9",293.05,-1.25783466550009e-11,0,0,0,"22K"
"115",44744.683165936,2022-07-02 16:25:46,43.6164995640802,108.13406233653,1,"48.5","1","NEO","m41pro",0.96258238,"0","m41 48.5",1.84034906666667,0.649640837798682,-0.570548346333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","02-07-2022 16:00:00","02-07-2022","16:00:00","20.3",293.45,-2.36941379738624e-11,0,0,0,"22K"
"116",44744.755341387,2022-07-02 18:09:42,42.4309631352609,104.69790355124,1,"50.2","1","NEO","m41pro",0.9930436,"0","m41 50.2",1.73347695333333,0.60981560566946,-0.481281679666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","02-07-2022 18:00:00","02-07-2022","18:00:00","18.8",291.95,-2.00896988517587e-11,0,0,0,"22K"
"117",44744.827539983,2022-07-02 19:53:40,42.7021749742366,105.483983945327,1,"51.9","1","NEO","m41pro",0.86842802,"0","m41 51.9",1.25801453333333,0.24623255751229,-0.253231233666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","02-07-2022 20:00:00","02-07-2022","20:00:00","16.7",289.85,-1.06469825435148e-11,0,0,0,"22K"
"118",44744.899715426,2022-07-02 21:37:36,41.1698134039969,101.042587170145,1,"53.7","1","NEO","m41pro",0.8173565,"0","m41 53.7",1.10974328666667,0.210608806708724,-0.190051411333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","02-07-2022 22:00:00","02-07-2022","22:00:00","14.4",287.55,-8.0545318482046e-12,0,0,0,"22K"
"119",44744.971890866,2022-07-02 23:21:32,38.9491129404733,94.6061089466678,1,"55.4","1","NEO","m41pro",0.8437142,"0","m41 55.4",1.11054943333333,0.118943093518515,-0.173442901666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","02-07-2022 23:00:00","02-07-2022","23:00:00","13.9",287.05,-7.36345361433265e-12,0,0,0,"22K"
"120",44745.044077881,2022-07-03 01:05:29,33.0681407242858,77.56069907527,1,"57.1","1","NEO","m41pro",0.76838,"0","m41 57.1",0.888190973333333,0.100527352075849,-0.0778771326666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","03-07-2022 01:00:00","03-07-2022","01:00:00","13.1",286.25,-3.31548474203034e-12,0,0,0,"22K"
"121",44745.116264899,2022-07-03 02:49:26,32.1021960826634,74.7610051259915,1,"58.9","1","NEO","m41pro",0.65473598,"0","m41 58.9",0.87787518,0.100941620597399,-0.14504048,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","03-07-2022 03:00:00","03-07-2022","03:00:00","14.3",287.45,-6.14907076927854e-12,0,0,0,"22K"
"122",44745.188451917,2022-07-03 04:33:23,40.9094576061527,100.287971925673,1,"60.6","1","NEO","m41pro",0.712245,"0","m41 60.6",0.874182973333333,0.169115819847735,-0.105259682666667,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","03-07-2022 05:00:00","03-07-2022","05:00:00","14.6",287.75,-4.45788950881781e-12,0,0,0,"22K"
"123",44745.260638934,2022-07-03 06:17:20,43.4328524480588,107.601779535454,1,"62.3","1","NEO","m41pro",0.68134912,"0","m41 62.3",0.916537946666667,0.156831660109638,-0.152872737333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","03-07-2022 06:00:00","03-07-2022","06:00:00","15.1",288.25,-6.46313611142014e-12,0,0,0,"22K"
"124",44745.332825951,2022-07-03 08:01:17,49.4988666466395,125.18351508862,1,"64.1","1","NEO","m41pro",0.71904918,"0","m41 64.1",1.00639102666667,0.297703115839405,-0.186772200333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","03-07-2022 08:00:00","03-07-2022","08:00:00","18.6",291.75,-7.80160479311447e-12,0,0,0,"22K"
"125",44745.405012973,2022-07-03 09:45:14,55.6309213236304,142.95666236441,1,"65.8","1","NEO","m41pro",0.80704208,"0","m41 65.8",1.1599963,0.192262282788319,-0.229420243,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","03-07-2022 10:00:00","03-07-2022","10:00:00","20.9",294.05,-9.50808657847326e-12,0,0,0,"22K"
"126",44745.693749527,2022-07-03 16:41:00,51.7422674646233,131.685788019464,1,"72.7","1","NEO","m41pro",1.15772,"0","m41 72.7",1.82419866666667,0.350677494096347,-0.433211133333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","03-07-2022 17:00:00","03-07-2022","17:00:00","21.4",294.55,-1.79235139488102e-11,0,0,0,"22K"
"127",44745.765936562,2022-07-03 18:24:57,54.7309063769799,140.348059043038,1,"74.5","1","NEO","m41pro",1.21867746,"0","m41 74.5",1.6352074,0.202474212204024,-0.270744461,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","03-07-2022 18:00:00","03-07-2022","18:00:00","19.6",292.75,-1.12705537011258e-11,0,0,0,"22K"
"128",44745.838123596,2022-07-03 20:08:54,53.4084410385451,136.515025506119,1,"76.2","1","NEO","m41pro",0.98146228,"0","m41 76.2",1.12756572,0.188640562890065,-0.0949672359999998,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","03-07-2022 20:00:00","03-07-2022","20:00:00","17.4",290.55,-3.98323101016673e-12,0,0,0,"22K"
"129",44745.91031062,2022-07-03 21:52:51,47.6499546217101,119.824628475564,1,"77.9","1","NEO","m41pro",0.6826737,"0","m41 77.9",0.888453966666667,0.0980294321453844,-0.133757173333333,"Alcohol fragment from 2-propanol","41.037999999999997",26000,2.06,"Other","03-07-2022 22:00:00","03-07-2022","22:00:00","15.4",288.55,-5.64909111576718e-12,0,0,0,"22K"
